"No.","Time","Source","Destination","Protocol","Length","Info"
"2337","7.432435","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2165167 Win=262656 Len=0"
"2338","7.433001","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2339","7.433001","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2340","7.433001","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2341","7.433001","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2168071 Ack=1172 Win=16768 Len=1452"
"2342","7.433001","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2343","7.433001","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2170975 Ack=1172 Win=16768 Len=1452"
"2344","7.433001","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2345","7.433001","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2173879 Ack=1172 Win=16768 Len=1452"
"2346","7.433001","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2347","7.433001","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2176783 Ack=1172 Win=16768 Len=1452"
"2348","7.433089","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2168071 Win=262656 Len=0 SLE=2169523 SRE=2170975"
"2349","7.433155","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2170975 Win=262656 Len=0"
"2350","7.433165","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2349#1] 52046  >  443 [ACK] Seq=1172 Ack=2170975 Win=262656 Len=0 SLE=2172427 SRE=2173879"
"2351","7.433186","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2173879 Win=262656 Len=0"
"2352","7.433199","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2351#1] 52046  >  443 [ACK] Seq=1172 Ack=2173879 Win=262656 Len=0 SLE=2175331 SRE=2176783"
"2353","7.433251","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2176783 Win=262656 Len=0"
"2354","7.433263","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2353#1] 52046  >  443 [ACK] Seq=1172 Ack=2176783 Win=262656 Len=0 SLE=2178235 SRE=2179687"
"2355","7.433284","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2179687 Win=262656 Len=0"
"2356","7.469120","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2357","7.469120","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2358","7.469120","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2359","7.469120","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2182591 Ack=1172 Win=16768 Len=1452"
"2360","7.469120","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2361","7.469240","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2182591 Win=262656 Len=0 SLE=2184043 SRE=2185495"
"2362","7.469299","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2185495 Win=262656 Len=0"
"2363","7.469410","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2364","7.469410","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2365","7.469410","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2188399 Ack=1172 Win=16768 Len=1452"
"2366","7.469465","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2188399 Win=262656 Len=0 SLE=2189851 SRE=2191303"
"2367","7.469505","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2191303 Win=262656 Len=0"
"2368","7.469997","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2369","7.469997","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2370","7.469997","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2371","7.469997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2192755 Ack=1172 Win=16768 Len=1452"
"2372","7.469997","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2373","7.469997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2195659 Ack=1172 Win=16768 Len=1452"
"2374","7.469997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2198563 Ack=1172 Win=16768 Len=1452"
"2375","7.469997","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2376","7.470146","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2192755 Win=262656 Len=0 SLE=2194207 SRE=2195659"
"2377","7.470175","192.168.2.212","160.36.131.221","TCP","74","[TCP Dup ACK 2376#1] 52046  >  443 [ACK] Seq=1172 Ack=2192755 Win=262656 Len=0 SLE=2197111 SRE=2198563 SLE=2194207 SRE=2195659"
"2378","7.470217","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2195659 Win=262656 Len=0 SLE=2197111 SRE=2198563"
"2379","7.470233","192.168.2.212","160.36.131.221","TCP","74","[TCP Dup ACK 2378#1] 52046  >  443 [ACK] Seq=1172 Ack=2195659 Win=262656 Len=0 SLE=2200015 SRE=2201467 SLE=2197111 SRE=2198563"
"2380","7.470263","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2198563 Win=262656 Len=0 SLE=2200015 SRE=2201467"
"2381","7.470289","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2201467 Win=262656 Len=0"
"2382","7.470312","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2202919 Win=262656 Len=0"
"2383","7.470528","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2384","7.470528","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2202919 Ack=1172 Win=16768 Len=1452"
"2385","7.470559","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2382#1] 52046  >  443 [ACK] Seq=1172 Ack=2202919 Win=262656 Len=0 SLE=2204371 SRE=2205823"
"2386","7.470604","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2205823 Win=262656 Len=0"
"2387","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2388","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2389","7.516486","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2207275 Ack=1172 Win=16768 Len=1452"
"2390","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2391","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2392","7.516486","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2213083 Ack=1172 Win=16768 Len=1452"
"2393","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2394","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2395","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2396","7.516486","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2397","7.516625","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2207275 Win=262656 Len=0 SLE=2208727 SRE=2210179"
"2398","7.516674","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2210179 Win=262656 Len=0"
"2399","7.516709","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2218891 Win=262656 Len=0 SLE=2220343 SRE=2221795"
"2400","7.516943","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2218891 Ack=1172 Win=16768 Len=1452"
"2401","7.516943","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2402","7.516943","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2403","7.516943","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2223247 Ack=1172 Win=16768 Len=1452"
"2404","7.516943","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2405","7.516943","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2226151 Ack=1172 Win=16768 Len=1452"
"2406","7.516943","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2407","7.516943","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2229055 Ack=1172 Win=16768 Len=1452"
"2408","7.516943","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2409","7.516943","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2410","7.517009","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2221795 Win=262656 Len=0"
"2411","7.517038","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2223247 Win=262656 Len=0 SLE=2224699 SRE=2226151"
"2412","7.517058","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2226151 Win=262656 Len=0"
"2413","7.517069","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2412#1] 52046  >  443 [ACK] Seq=1172 Ack=2226151 Win=262656 Len=0 SLE=2227603 SRE=2229055"
"2414","7.517089","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2229055 Win=262656 Len=0"
"2415","7.517099","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2414#1] 52046  >  443 [ACK] Seq=1172 Ack=2229055 Win=262656 Len=0 SLE=2230507 SRE=2231959"
"2416","7.517120","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2231959 Win=262656 Len=0"
"2417","7.517143","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2234863 Win=262656 Len=0"
"2418","7.553633","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2419","7.553633","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2420","7.553633","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2421","7.553633","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2422","7.553633","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2423","7.553633","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2424","7.553742","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2243575 Win=262656 Len=0"
"2425","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2426","7.553838","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2243575 Ack=1172 Win=16768 Len=1452"
"2427","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2428","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2429","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2430","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2431","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2432","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2433","7.553838","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2434","7.553904","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2424#1] 52046  >  443 [ACK] Seq=1172 Ack=2243575 Win=262656 Len=0 SLE=2245027 SRE=2246479"
"2435","7.553971","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2246479 Win=262656 Len=0"
"2436","7.554042","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2256643 Win=262656 Len=0"
"2437","7.554419","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2438","7.554419","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2439","7.554419","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2440","7.554557","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2260999 Win=262656 Len=0"
"2441","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2442","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2443","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2444","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2445","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2446","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2447","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2448","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2449","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2450","7.590744","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2451","7.590909","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2275519 Win=262656 Len=0"
"2452","7.591247","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2453","7.591247","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2275519 Ack=1172 Win=16768 Len=1452"
"2454","7.591247","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2455","7.591247","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2456","7.591247","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2457","7.591247","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2458","7.591308","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2451#1] 52046  >  443 [ACK] Seq=1172 Ack=2275519 Win=262656 Len=0 SLE=2276971 SRE=2278423"
"2459","7.591387","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2278423 Win=262656 Len=0"
"2460","7.591432","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2284231 Win=262656 Len=0"
"2461","7.591636","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2462","7.591636","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2463","7.591721","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2287135 Win=262656 Len=0"
"2464","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2465","7.633839","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2287135 Ack=1172 Win=16768 Len=1452"
"2466","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2467","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2468","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2469","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2470","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2471","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2472","7.633839","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2297299 Ack=1172 Win=16768 Len=1452"
"2473","7.633839","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2474","7.633927","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2463#1] 52046  >  443 [ACK] Seq=1172 Ack=2287135 Win=262656 Len=0 SLE=2288587 SRE=2290039"
"2475","7.634002","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2290039 Win=262656 Len=0"
"2476","7.634037","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2297299 Win=262656 Len=0 SLE=2298751 SRE=2300203"
"2477","7.634058","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2300203 Win=262656 Len=0"
"2478","7.634076","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2301655 Win=262656 Len=0"
"2479","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2480","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2481","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2482","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2483","7.634267","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2306011 Ack=1172 Win=16768 Len=1452"
"2484","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2485","7.634267","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2308915 Ack=1172 Win=16768 Len=1452"
"2486","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2487","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2488","7.634267","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2489","7.634326","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2306011 Win=262656 Len=0 SLE=2307463 SRE=2308915"
"2490","7.634348","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2308915 Win=262656 Len=0"
"2491","7.634356","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2490#1] 52046  >  443 [ACK] Seq=1172 Ack=2308915 Win=262656 Len=0 SLE=2310367 SRE=2311819"
"2492","7.634373","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2311819 Win=262656 Len=0"
"2493","7.634396","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2316175 Win=262656 Len=0"
"2494","7.670863","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2495","7.670863","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2496","7.670863","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2317627 Ack=1172 Win=16768 Len=1452"
"2497","7.670863","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2498","7.670863","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2320531 Ack=1172 Win=16768 Len=1452"
"2499","7.670863","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2500","7.670863","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2323435 Ack=1172 Win=16768 Len=1452"
"2501","7.670863","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2502","7.671008","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2317627 Win=262656 Len=0 SLE=2319079 SRE=2320531"
"2503","7.671063","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2320531 Win=262656 Len=0"
"2504","7.671079","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2503#1] 52046  >  443 [ACK] Seq=1172 Ack=2320531 Win=262656 Len=0 SLE=2321983 SRE=2323435"
"2505","7.671105","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2323435 Win=262656 Len=0"
"2506","7.671118","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2505#1] 52046  >  443 [ACK] Seq=1172 Ack=2323435 Win=262656 Len=0 SLE=2324887 SRE=2326339"
"2507","7.671145","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2326339 Win=262656 Len=0"
"2508","7.671169","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2327791 Win=262656 Len=0"
"2509","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2510","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2511","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2512","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2513","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2514","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"2515","7.671513","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2335051 Ack=1172 Win=16768 Len=1452"
"2516","7.671513","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"2517","7.671513","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2339407 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2518","7.671513","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2340859 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2519","7.671636","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2335051 Win=262656 Len=0 SLE=2336503 SRE=2337955"
"2520","7.671684","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2337955 Win=262656 Len=0"
"2521","7.671724","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2342311 Win=262656 Len=0"
"2522","7.707997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=2343763 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2523","7.707997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2342311 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2524","7.707997","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2345215 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2525","7.707997","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2346667 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2526","7.707997","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2348119 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2527","7.707997","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [PSH, ACK] Seq=2349571 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2528","7.707997","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2351023 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2529","7.707997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=2353927 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2530","7.707997","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2352475 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2531","7.707997","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=2355379 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2532","7.708069","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 2521#1] 52046  >  443 [ACK] Seq=1172 Ack=2342311 Win=262656 Len=0 SLE=2343763 SRE=2345215"
"2533","7.708144","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2345215 Win=262656 Len=0"
"2534","7.708193","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=2352475 Win=262656 Len=0 SLE=2353927 SRE=2355379"
"2535","7.708231","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2355379 Win=262656 Len=0"
"2536","7.708256","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=2356831 Win=262656 Len=0"
"2537","7.708534","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=2358283 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"2538","7.708534","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=2356831 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
